"symbol","entrez","alias"
"LOC105371492",105371492,"LOC105371492"
"LOC105371493",105371493,"LOC105371493"
"LOC105371497",105371497,"LOC105371497"
"LOC105371498",105371498,"LOC105371498"
"LOC105371499",105371499,"LOC105371499"
"LOC105371501",105371501,"LOC105371501"
"LOC105371502",105371502,"LOC105371502"
"LOC105371505",105371505,"LOC105371505"
"LOC105371507",105371507,"LOC105371507"
"LOC105371508",105371508,"LOC105371508"
"LOC105371509",105371509,"LOC105371509"
"LOC105371512",105371512,"LOC105371512"
"LOC105371516",105371516,"LOC105371516"
"LOC105371517",105371517,"LOC105371517"
"LOC105371520",105371520,"LOC105371520"
"LOC105371525",105371525,"LOC105371525"
"LOC105371526",105371526,"LOC105371526"
"LOC105371529",105371529,"LOC105371529"
"LOC105371530",105371530,"LOC105371530"
"LOC105371531",105371531,"LOC105371531"
"LOC105371532",105371532,"LOC105371532"
"LOC105371536",105371536,"LOC105371536"
"LOC105371540",105371540,"LOC105371540"
"LOC105371543",105371543,"LOC105371543"
"LOC105371544",105371544,"LOC105371544"
"LOC105371545",105371545,"LOC105371545"
"LOC105371547",105371547,"LOC105371547"
"LOC105371551",105371551,"LOC105371551"
"LOC105371552",105371552,"LOC105371552"
"LOC105371553",105371553,"LOC105371553"
"LOC105371554",105371554,"LOC105371554"
"LOC105371557",105371557,"LOC105371557"
"LOC105371559",105371559,"LOC105371559"
"LOC105371566",105371566,"LOC105371566"
"LOC105371567",105371567,"LOC105371567"
"LOC105371569",105371569,"LOC105371569"
"LOC105371570",105371570,"LOC105371570"
"LOC105371573",105371573,"LOC105371573"
"LOC105371574",105371574,"LOC105371574"
"LOC105371578",105371578,"LOC105371578"
"LOC105371579",105371579,"LOC105371579"
"LOC105371580",105371580,"LOC105371580"
"LOC105371581",105371581,"LOC105371581"
"LOC105371583",105371583,"LOC105371583"
"LOC105371589",105371589,"LOC105371589"
"LOC105371592",105371592,"LOC105371592"
"LOC105371597",105371597,"LOC105371597"
"LOC105371600",105371600,"LOC105371600"
"LOC105371601",105371601,"LOC105371601"
"LOC105371604",105371604,"LOC105371604"
"LOC105371605",105371605,"LOC105371605"
"LOC105371606",105371606,"LOC105371606"
"LOC105371608",105371608,"LOC105371608"
"LOC105371610",105371610,"LOC105371610"
"LOC105371611",105371611,"LOC105371611"
"LOC105371614",105371614,"LOC105371614"
"LOC105371618",105371618,"LOC105371618"
"LOC105371619",105371619,"LOC105371619"
"LOC105371622",105371622,"LOC105371622"
"LOC105371623",105371623,"LOC105371623"
"LOC105371625",105371625,"LOC105371625"
"LOC105371629",105371629,"LOC105371629"
"LOC105371630",105371630,"LOC105371630"
"LOC105371631",105371631,"LOC105371631"
"LOC105371632",105371632,"LOC105371632"
"LOC105371634",105371634,"LOC105371634"
"LOC105371635",105371635,"LOC105371635"
"LOC105371636",105371636,"LOC105371636"
"LOC105371637",105371637,"LOC105371637"
"LOC105371640",105371640,"LOC105371640"
"LOC105371642",105371642,"LOC105371642"
"LOC105371646",105371646,"LOC105371646"
"LOC105371648",105371648,"LOC105371648"
"LOC105371649",105371649,"LOC105371649"
"LOC105371651",105371651,"LOC105371651"
"LOC105371654",105371654,"LOC105371654"
"LOC105371655",105371655,"LOC105371655"
"LOC105371656",105371656,"LOC105371656"
"LOC105371657",105371657,"LOC105371657"
"LOC105371658",105371658,"LOC105371658"
"LOC105371659",105371659,"LOC105371659"
"LOC105371661",105371661,"LOC105371661"
"LOC105371662",105371662,"LOC105371662"
"LOC105371664",105371664,"LOC105371664"
"LOC105371665",105371665,"LOC105371665"
"LOC105371667",105371667,"LOC105371667"
"LOC105371668",105371668,"LOC105371668"
"LOC105371670",105371670,"LOC105371670"
"LOC105371671",105371671,"LOC105371671"
"LOC105371672",105371672,"LOC105371672"
"LOC105371674",105371674,"LOC105371674"
"LOC105371675",105371675,"LOC105371675"
"LOC105371677",105371677,"LOC105371677"
"LOC105371679",105371679,"LOC105371679"
"LOC105371680",105371680,"LOC105371680"
"LOC105371682",105371682,"LOC105371682"
"LOC105371683",105371683,"LOC105371683"
"LOC105371684",105371684,"LOC105371684"
"LOC105371686",105371686,"LOC105371686"
"LOC105371687",105371687,"LOC105371687"
"LOC105371688",105371688,"LOC105371688"
"LOC105371689",105371689,"LOC105371689"
"LOC105371692",105371692,"LOC105371692"
"LOC105371693",105371693,"LOC105371693"
"LOC105371694",105371694,"LOC105371694"
"LOC105371695",105371695,"LOC105371695"
"LOC105371698",105371698,"LOC105371698"
"LOC105371701",105371701,"LOC105371701"
"LOC105371702",105371702,"LOC105371702"
"LOC105371703",105371703,"LOC105371703"
"LOC105371704",105371704,"LOC105371704"
"LOC105371705",105371705,"LOC105371705"
"LOC105371709",105371709,"LOC105371709"
"LOC105371710",105371710,"LOC105371710"
"LOC105371711",105371711,"LOC105371711"
"LOC105371712",105371712,"LOC105371712"
"LOC105371716",105371716,"LOC105371716"
"LOC105371720",105371720,"LOC105371720"
"LOC105371721",105371721,"LOC105371721"
"LOC105371722",105371722,"LOC105371722"
"LOC105371723",105371723,"LOC105371723"
"LOC105371725",105371725,"LOC105371725"
"LOC105371729",105371729,"LOC105371729"
"LOC105371730",105371730,"LOC105371730"
"LOC105371731",105371731,"LOC105371731"
"LOC105371732",105371732,"LOC105371732"
"LOC105371734",105371734,"LOC105371734"
"LOC105371735",105371735,"LOC105371735"
"LOC105371737",105371737,"LOC105371737"
"LOC105371738",105371738,"LOC105371738"
"LOC105371739",105371739,"LOC105371739"
"LOC105371740",105371740,"LOC105371740"
"LOC105371741",105371741,"LOC105371741"
"LOC105371742",105371742,"LOC105371742"
"LOC105371744",105371744,"LOC105371744"
"LOC105371745",105371745,"LOC105371745"
"LOC105371746",105371746,"LOC105371746"
"LOC105371747",105371747,"LOC105371747"
"LOC105371749",105371749,"LOC105371749"
"LOC105371750",105371750,"LOC105371750"
"LOC105371751",105371751,"LOC105371751"
"LOC105371753",105371753,"LOC105371753"
"LOC105371754",105371754,"LOC105371754"
"LOC105371755",105371755,"LOC105371755"
"LOC105371756",105371756,"LOC105371756"
"LOC105371757",105371757,"LOC105371757"
"LOC105371760",105371760,"LOC105371760"
"LOC105371761",105371761,"LOC105371761"
"LOC105371762",105371762,"LOC105371762"
"LOC105371763",105371763,"LOC105371763"
"LOC105371764",105371764,"LOC105371764"
"LOC105371767",105371767,"LOC105371767"
"LOC105371768",105371768,"LOC105371768"
"LOC105371770",105371770,"LOC105371770"
"LOC105371771",105371771,"LOC105371771"
"LOC105371773",105371773,"LOC105371773"
"LOC105371775",105371775,"LOC105371775"
"LOC105371776",105371776,"LOC105371776"
"LOC105371777",105371777,"LOC105371777"
"LOC105371778",105371778,"LOC105371778"
"LOC105371785",105371785,"LOC105371785"
"LOC105371787",105371787,"LOC105371787"
"LOC105371788",105371788,"LOC105371788"
"LOC105371789",105371789,"LOC105371789"
"LOC105371790",105371790,"LOC105371790"
"LOC105371791",105371791,"LOC105371791"
"LOC105371792",105371792,"LOC105371792"
"LOC105371793",105371793,"LOC105371793"
"LOC105371795",105371795,"LOC105371795"
"LOC105371796",105371796,"LOC105371796"
"LOC105371799",105371799,"LOC105371799"
"LOC105371800",105371800,"LOC105371800"
"LOC105371801",105371801,"LOC105371801"
"LOC105371802",105371802,"LOC105371802"
"LOC105371808",105371808,"LOC105371808"
"LOC105371811",105371811,"LOC105371811"
"LOC105371812",105371812,"LOC105371812"
"LOC105371813",105371813,"LOC105371813"
"LOC105371814",105371814,"LOC105371814"
"LOC105371816",105371816,"LOC105371816"
"LOC105371818",105371818,"LOC105371818"
"LOC105371819",105371819,"LOC105371819"
"LOC105371822",105371822,"LOC105371822"
"LOC105371824",105371824,"LOC105371824"
"LOC105371825",105371825,"LOC105371825"
"LOC105371829",105371829,"LOC105371829"
"LOC105371833",105371833,"LOC105371833"
"LOC105371836",105371836,"LOC105371836"
"LOC105371840",105371840,"LOC105371840"
"LOC105371841",105371841,"LOC105371841"
"LOC105371842",105371842,"LOC105371842"
"LOC105371843",105371843,"LOC105371843"
"LOC105371845",105371845,"LOC105371845"
"LOC105371847",105371847,"LOC105371847"
"LOC105371848",105371848,"LOC105371848"
"LOC105371850",105371850,"LOC105371850"
"LOC105371853",105371853,"LOC105371853"
"LOC105371854",105371854,"LOC105371854"
"LOC105371855",105371855,"LOC105371855"
"LOC105371856",105371856,"LOC105371856"
"LOC105371857",105371857,"LOC105371857"
"LOC105371858",105371858,"LOC105371858"
"LOC105371860",105371860,"LOC105371860"
"LOC105371864",105371864,"LOC105371864"
"LOC105371867",105371867,"LOC105371867"
"LOC105371870",105371870,"LOC105371870"
"LOC105371871",105371871,"LOC105371871"
"LOC105371873",105371873,"LOC105371873"
"LOC105371874",105371874,"LOC105371874"
"LOC105371877",105371877,"LOC105371877"
"LOC105371878",105371878,"LOC105371878"
"LOC105371879",105371879,"LOC105371879"
"LOC105371880",105371880,"LOC105371880"
"LOC105371881",105371881,"LOC105371881"
"LOC105371882",105371882,"LOC105371882"
"LOC105371884",105371884,"LOC105371884"
"LOC105371887",105371887,"LOC105371887"
"LOC105371888",105371888,"LOC105371888"
"LOC105371891",105371891,"LOC105371891"
"LOC105371894",105371894,"LOC105371894"
"LOC105371896",105371896,"LOC105371896"
"LOC105371899",105371899,"LOC105371899"
"LOC105371900",105371900,"LOC105371900"
"LOC105371901",105371901,"LOC105371901"
"LOC105371903",105371903,"LOC105371903"
"LOC105371908",105371908,"LOC105371908"
"LOC105371909",105371909,"LOC105371909"
"LOC105371910",105371910,"LOC105371910"
"LOC105371912",105371912,"LOC105371912"
"LOC105371922",105371922,"LOC105371922"
"LOC105371925",105371925,"LOC105371925"
"LOC105371926",105371926,"LOC105371926"
"LOC105371929",105371929,"LOC105371929"
"LOC105371932",105371932,"LOC105371932"
"LOC105371933",105371933,"LOC105371933"
"LOC105371934",105371934,"LOC105371934"
"LOC105371936",105371936,"LOC105371936"
"LOC105371939",105371939,"LOC105371939"
"LOC105371942",105371942,"LOC105371942"
"LOC105371948",105371948,"LOC105371948"
"LOC105371950",105371950,"LOC105371950"
"LOC105371951",105371951,"LOC105371951"
"LOC105371952",105371952,"LOC105371952"
"LOC105371953",105371953,"LOC105371953"
"LOC105371954",105371954,"LOC105371954"
"LOC105371954",105371954,"LINC004702"
"LOC105371956",105371956,"LOC105371956"
"LOC105371957",105371957,"LOC105371957"
"LOC105371958",105371958,"LOC105371958"
"LOC105371959",105371959,"LOC105371959"
"LOC105371960",105371960,"LOC105371960"
"LOC105371961",105371961,"LOC105371961"
"LOC105371963",105371963,"LOC105371963"
"LOC105371965",105371965,"LOC105371965"
"LOC105371967",105371967,"LOC105371967"
"LOC105371968",105371968,"LOC105371968"
"LOC105371970",105371970,"LOC105371970"
"LOC105371972",105371972,"LOC105371972"
"LOC105371973",105371973,"LOC105371973"
"LOC105371974",105371974,"LOC105371974"
"LOC105371975",105371975,"LOC105371975"
"LOC105371976",105371976,"LOC105371976"
"LOC105371980",105371980,"LOC105371980"
"LOC105371981",105371981,"LOC105371981"
"LOC105371982",105371982,"LOC105371982"
"LOC105371983",105371983,"LOC105371983"
"LOC105371984",105371984,"LOC105371984"
"LOC105371985",105371985,"LOC105371985"
"LOC105371986",105371986,"LOC105371986"
"LOC105371988",105371988,"LOC105371988"
"LOC105371989",105371989,"LOC105371989"
"LOC105371990",105371990,"LOC105371990"
"LOC105371992",105371992,"LOC105371992"
"LOC105371993",105371993,"LOC105371993"
"LOC105371995",105371995,"LOC105371995"
"LOC105371996",105371996,"LOC105371996"
"LOC105371998",105371998,"LOC105371998"
"LOC105372003",105372003,"LOC105372003"
"LOC105372004",105372004,"LOC105372004"
"LOC105372005",105372005,"LOC105372005"
"LOC105372006",105372006,"LOC105372006"
"LOC105372007",105372007,"LOC105372007"
"LOC105372008",105372008,"LOC105372008"
"LOC105372010",105372010,"LOC105372010"
"LOC105372016",105372016,"LOC105372016"
"LOC105372017",105372017,"LOC105372017"
"LOC105372018",105372018,"LOC105372018"
"LOC105372019",105372019,"LOC105372019"
"LOC105372023",105372023,"LOC105372023"
"LOC105372026",105372026,"LOC105372026"
"LOC105372027",105372027,"LOC105372027"
"LOC105372028",105372028,"LOC105372028"
"LOC105372029",105372029,"LOC105372029"
"LOC105372031",105372031,"LOC105372031"
"LOC105372034",105372034,"LOC105372034"
"LOC105372035",105372035,"LOC105372035"
"LOC105372036",105372036,"LOC105372036"
"LOC105372038",105372038,"LOC105372038"
"LOC105372040",105372040,"LOC105372040"
"LOC105372041",105372041,"LOC105372041"
"LOC105372042",105372042,"LOC105372042"
"LOC105372043",105372043,"LOC105372043"
"LOC105372044",105372044,"LOC105372044"
"LOC105372045",105372045,"LOC105372045"
"LOC105372046",105372046,"LOC105372046"
"LOC105372047",105372047,"LOC105372047"
"LOC105372049",105372049,"LOC105372049"
"LOC105372055",105372055,"LOC105372055"
"LOC105372058",105372058,"LOC105372058"
"LOC105372059",105372059,"LOC105372059"
"LOC105372061",105372061,"LOC105372061"
"LOC105372063",105372063,"LOC105372063"
"LOC105372064",105372064,"LOC105372064"
"LOC105372065",105372065,"LOC105372065"
"LOC105372066",105372066,"LOC105372066"
"LOC105372068",105372068,"LOC105372068"
"LOC105372069",105372069,"LOC105372069"
"LOC105372071",105372071,"LOC105372071"
"LOC105372072",105372072,"LOC105372072"
"LOC105372073",105372073,"LOC105372073"
"LOC105372074",105372074,"LOC105372074"
"LOC105372076",105372076,"LOC105372076"
"LOC105372077",105372077,"LOC105372077"
"LOC105372081",105372081,"LOC105372081"
"LOC105372082",105372082,"LOC105372082"
"LOC105372083",105372083,"LOC105372083"
"LOC105372084",105372084,"LOC105372084"
"LOC105372085",105372085,"LOC105372085"
"LOC105372087",105372087,"LOC105372087"
"LOC105372088",105372088,"LOC105372088"
"LOC105372089",105372089,"LOC105372089"
"LOC105372091",105372091,"LOC105372091"
"LOC105372092",105372092,"LOC105372092"
"LOC105372093",105372093,"LOC105372093"
"LOC105372095",105372095,"LOC105372095"
"LOC105372096",105372096,"LOC105372096"
"LOC105372098",105372098,"LOC105372098"
"LOC105372100",105372100,"LOC105372100"
"LOC105372101",105372101,"LOC105372101"
"LOC105372104",105372104,"LOC105372104"
"LOC105372105",105372105,"LOC105372105"
"LOC105372106",105372106,"LOC105372106"
"LOC105372107",105372107,"LOC105372107"
"LOC105372108",105372108,"LOC105372108"
"LOC105372112",105372112,"LOC105372112"
"LOC105372114",105372114,"LOC105372114"
"LOC105372115",105372115,"LOC105372115"
"LOC105372116",105372116,"LOC105372116"
"LOC105372117",105372117,"LOC105372117"
"LOC105372118",105372118,"LOC105372118"
"LOC105372120",105372120,"LOC105372120"
"LOC105372121",105372121,"LOC105372121"
"LOC105372125",105372125,"LOC105372125"
"LOC105372126",105372126,"LOC105372126"
"LOC105372130",105372130,"LOC105372130"
"LOC105372131",105372131,"LOC105372131"
"LOC105372132",105372132,"LOC105372132"
"LOC105372135",105372135,"LOC105372135"
"LOC105372136",105372136,"LOC105372136"
"LOC105372140",105372140,"LOC105372140"
"LOC105372141",105372141,"LOC105372141"
"LOC105372143",105372143,"LOC105372143"
"LOC105372145",105372145,"LOC105372145"
"LOC105372146",105372146,"LOC105372146"
"LOC105372151",105372151,"LOC105372151"
"LOC105372152",105372152,"LOC105372152"
"LOC105372155",105372155,"LOC105372155"
"LOC105372156",105372156,"LOC105372156"
"LOC105372157",105372157,"LOC105372157"
"LOC105372158",105372158,"LOC105372158"
"LOC105372159",105372159,"LOC105372159"
"LOC105372160",105372160,"LOC105372160"
"LOC105372161",105372161,"LOC105372161"
"LOC105372165",105372165,"LOC105372165"
"LOC105372166",105372166,"LOC105372166"
"LOC105372167",105372167,"LOC105372167"
"LOC105372168",105372168,"LOC105372168"
"LOC105372169",105372169,"LOC105372169"
"LOC105372170",105372170,"LOC105372170"
"LOC105372172",105372172,"LOC105372172"
"LOC105372173",105372173,"LOC105372173"
"LOC105372174",105372174,"LOC105372174"
"LOC105372178",105372178,"LOC105372178"
"LOC105372179",105372179,"LOC105372179"
"LOC105372180",105372180,"LOC105372180"
"LOC105372185",105372185,"LOC105372185"
"LOC105372186",105372186,"LOC105372186"
"LOC105372187",105372187,"LOC105372187"
"LOC105372188",105372188,"LOC105372188"
"LOC105372189",105372189,"LOC105372189"
"LOC105372190",105372190,"LOC105372190"
"LOC105372191",105372191,"LOC105372191"
"LOC105372200",105372200,"LOC105372200"
"LOC105372201",105372201,"LOC105372201"
"LOC105372202",105372202,"LOC105372202"
"LOC105372203",105372203,"LOC105372203"
"LOC105372204",105372204,"LOC105372204"
"LOC105372206",105372206,"LOC105372206"
"LOC105372208",105372208,"LOC105372208"
"LOC105372209",105372209,"LOC105372209"
"LOC105372210",105372210,"LOC105372210"
"LOC105372211",105372211,"LOC105372211"
"LOC105372212",105372212,"LOC105372212"
"LOC105372213",105372213,"LOC105372213"
"LOC105372214",105372214,"LOC105372214"
"LOC105372217",105372217,"LOC105372217"
"LOC105372218",105372218,"LOC105372218"
"LOC105372219",105372219,"LOC105372219"
"LOC105372220",105372220,"LOC105372220"
"LOC105372221",105372221,"LOC105372221"
"LOC105372224",105372224,"LOC105372224"
"LOC105372225",105372225,"LOC105372225"
"LOC105372226",105372226,"LOC105372226"
"LOC105372228",105372228,"LOC105372228"
"LOC105372234",105372234,"LOC105372234"
"LOC105372235",105372235,"LOC105372235"
"LOC105372236",105372236,"LOC105372236"
"LOC105372238",105372238,"LOC105372238"
"LOC105372240",105372240,"LOC105372240"
"LOC105372242",105372242,"LOC105372242"
"LOC105372244",105372244,"LOC105372244"
"LOC105372245",105372245,"LOC105372245"
"LOC105372246",105372246,"LOC105372246"
"LOC105372248",105372248,"LOC105372248"
"LOC105372249",105372249,"LOC105372249"
"LOC105372250",105372250,"LOC105372250"
"LOC105372252",105372252,"LOC105372252"
"LOC105372253",105372253,"LOC105372253"
"LOC105372255",105372255,"LOC105372255"
"LOC105372256",105372256,"LOC105372256"
"LOC105372261",105372261,"LOC105372261"
"LOC105372262",105372262,"LOC105372262"
"LOC105372263",105372263,"LOC105372263"
"LOC105372266",105372266,"LOC105372266"
"LOC105372268",105372268,"LOC105372268"
"LOC105372269",105372269,"LOC105372269"
"LOC105372270",105372270,"LOC105372270"
"LOC105372272",105372272,"LOC105372272"
"LOC105372273",105372273,"LOC105372273"
"LOC105372275",105372275,"LOC105372275"
"LOC105372278",105372278,"LOC105372278"
"LOC105372279",105372279,"LOC105372279"
"LOC105372281",105372281,"LOC105372281"
"LOC105372282",105372282,"LOC105372282"
"LOC105372283",105372283,"LOC105372283"
"LOC105372284",105372284,"LOC105372284"
"LOC105372291",105372291,"LOC105372291"
"LOC105372295",105372295,"LOC105372295"
"LOC105372296",105372296,"LOC105372296"
"LOC105372298",105372298,"LOC105372298"
"LOC105372300",105372300,"LOC105372300"
"LOC105372308",105372308,"LOC105372308"
"LOC105372309",105372309,"LOC105372309"
"LOC105372310",105372310,"LOC105372310"
"LOC105372311",105372311,"LOC105372311"
"LOC105372314",105372314,"LOC105372314"
"LOC105372316",105372316,"LOC105372316"
"LOC105372317",105372317,"LOC105372317"
"LOC105372318",105372318,"LOC105372318"
"LOC105372319",105372319,"LOC105372319"
"LOC105372321",105372321,"LOC105372321"
"LOC105372323",105372323,"LOC105372323"
"LOC105372324",105372324,"LOC105372324"
"LOC105372325",105372325,"LOC105372325"
"LOC105372326",105372326,"LOC105372326"
"LOC105372328",105372328,"LOC105372328"
"LOC105372330",105372330,"LOC105372330"
"LOC105372331",105372331,"LOC105372331"
"LOC105372332",105372332,"LOC105372332"
"LOC105372334",105372334,"LOC105372334"
"LOC105372335",105372335,"LOC105372335"
"LOC105372337",105372337,"LOC105372337"
"LOC105372338",105372338,"LOC105372338"
"LOC105372339",105372339,"LOC105372339"
"LOC105372345",105372345,"LOC105372345"
"LOC105372346",105372346,"LOC105372346"
"LOC105372347",105372347,"LOC105372347"
"LOC105372348",105372348,"LOC105372348"
"LOC105372349",105372349,"LOC105372349"
"LOC105372353",105372353,"LOC105372353"
"LOC105372354",105372354,"LOC105372354"
"LOC105372355",105372355,"LOC105372355"
"LOC105372356",105372356,"LOC105372356"
"LOC105372358",105372358,"LOC105372358"
"LOC105372361",105372361,"LOC105372361"
"LOC105372362",105372362,"LOC105372362"
"LOC105372364",105372364,"LOC105372364"
"LOC105372368",105372368,"LOC105372368"
"LOC105372370",105372370,"LOC105372370"
"LOC105372371",105372371,"LOC105372371"
"LOC105372374",105372374,"LOC105372374"
"LOC105372377",105372377,"LOC105372377"
"LOC105372379",105372379,"LOC105372379"
"LOC105372380",105372380,"LOC105372380"
"LOC105372383",105372383,"LOC105372383"
"LOC105372385",105372385,"LOC105372385"
"LOC105372390",105372390,"LOC105372390"
"LOC105372394",105372394,"LOC105372394"
"LOC105372395",105372395,"LOC105372395"
"LOC105372396",105372396,"LOC105372396"
"LOC105372399",105372399,"LOC105372399"
"LOC105372401",105372401,"LOC105372401"
"LOC105372404",105372404,"LOC105372404"
"LOC105372405",105372405,"LOC105372405"
"LOC105372407",105372407,"LOC105372407"
"LOC105372410",105372410,"LOC105372410"
"LOC105372411",105372411,"LOC105372411"
"LOC105372412",105372412,"LOC105372412"
"LOC105372420",105372420,"LOC105372420"
"LOC105372421",105372421,"LOC105372421"
"LOC105372424",105372424,"LOC105372424"
"LOC105372426",105372426,"LOC105372426"
"LOC105372427",105372427,"LOC105372427"
"LOC105372430",105372430,"LOC105372430"
"LOC105372431",105372431,"LOC105372431"
"LOC105372432",105372432,"LOC105372432"
"LOC105372434",105372434,"LOC105372434"
"LOC105372435",105372435,"LOC105372435"
"LOC105372436",105372436,"LOC105372436"
"LOC105372437",105372437,"LOC105372437"
"LOC105372439",105372439,"LOC105372439"
"LOC105372440",105372440,"LOC105372440"
"LOC105372441",105372441,"LOC105372441"
"LOC105372441",105372441,"KLK3e"
"LOC105372442",105372442,"LOC105372442"
"LOC105372446",105372446,"LOC105372446"
"LOC105372448",105372448,"LOC105372448"
"LOC105372449",105372449,"LOC105372449"
"LOC105372451",105372451,"LOC105372451"
"LOC105372452",105372452,"LOC105372452"
"LOC105372453",105372453,"LOC105372453"
"LOC105372460",105372460,"LOC105372460"
"LOC105372461",105372461,"LOC105372461"
"LOC105372462",105372462,"LOC105372462"
"LOC105372465",105372465,"LOC105372465"
"LOC105372468",105372468,"LOC105372468"
"LOC105372470",105372470,"LOC105372470"
"LOC105372471",105372471,"LOC105372471"
"LOC105372472",105372472,"LOC105372472"
"LOC105372473",105372473,"LOC105372473"
"LOC105372475",105372475,"LOC105372475"
"LOC105372479",105372479,"LOC105372479"
"LOC105372480",105372480,"LOC105372480"
"LOC105372484",105372484,"LOC105372484"
"LOC105372485",105372485,"LOC105372485"
"LOC105372486",105372486,"LOC105372486"
"LOC105372491",105372491,"LOC105372491"
"LOC105372492",105372492,"LOC105372492"
"LOC105372493",105372493,"LOC105372493"
"LOC105372494",105372494,"LOC105372494"
"LOC105372496",105372496,"LOC105372496"
"LOC105372497",105372497,"LOC105372497"
"LOC105372498",105372498,"LOC105372498"
"LOC105372499",105372499,"LOC105372499"
"LOC105372501",105372501,"LOC105372501"
"LOC105372502",105372502,"LOC105372502"
"LOC105372503",105372503,"LOC105372503"
"LOC105372504",105372504,"LOC105372504"
"LOC105372505",105372505,"LOC105372505"
"LOC105372506",105372506,"LOC105372506"
"LOC105372507",105372507,"LOC105372507"
"LOC105372508",105372508,"LOC105372508"
"LOC105372509",105372509,"LOC105372509"
"LOC105372510",105372510,"LOC105372510"
"LOC105372511",105372511,"LOC105372511"
"LOC105372513",105372513,"LOC105372513"
"LOC105372514",105372514,"LOC105372514"
"LOC105372517",105372517,"LOC105372517"
"LOC105372518",105372518,"LOC105372518"
"LOC105372520",105372520,"LOC105372520"
"LOC105372521",105372521,"LOC105372521"
"LOC105372522",105372522,"LOC105372522"
"LOC105372523",105372523,"LOC105372523"
"LOC105372524",105372524,"LOC105372524"
"LOC105372525",105372525,"LOC105372525"
"LOC105372527",105372527,"LOC105372527"
"LOC105372528",105372528,"LOC105372528"
"LOC105372529",105372529,"LOC105372529"
"LOC105372530",105372530,"LOC105372530"
"LOC105372531",105372531,"LOC105372531"
"LOC105372532",105372532,"LOC105372532"
"LOC105372535",105372535,"LOC105372535"
"LOC105372539",105372539,"LOC105372539"
"LOC105372541",105372541,"LOC105372541"
"LOC105372542",105372542,"LOC105372542"
"LOC105372544",105372544,"LOC105372544"
"LOC105372545",105372545,"LOC105372545"
"LOC105372546",105372546,"LOC105372546"
"LOC105372547",105372547,"LOC105372547"
"LOC105372548",105372548,"LOC105372548"
"LOC105372549",105372549,"LOC105372549"
"LOC105372551",105372551,"LOC105372551"
"LOC105372553",105372553,"LOC105372553"
"LOC105372554",105372554,"LOC105372554"
"LOC105372555",105372555,"LOC105372555"
"LOC105372558",105372558,"LOC105372558"
"LOC105372560",105372560,"LOC105372560"
"LOC105372561",105372561,"LOC105372561"
"LOC105372562",105372562,"LOC105372562"
"LOC105372563",105372563,"LOC105372563"
"LOC105372564",105372564,"LOC105372564"
"LOC105372567",105372567,"LOC105372567"
"LOC105372568",105372568,"LOC105372568"
"LOC105372571",105372571,"LOC105372571"
"LOC105372573",105372573,"LOC105372573"
"LOC105372574",105372574,"LOC105372574"
"LOC105372575",105372575,"LOC105372575"
"LOC105372576",105372576,"LOC105372576"
"LOC105372576",105372576,"WAKMAR1"
"LOC105372577",105372577,"LOC105372577"
"LOC105372578",105372578,"LOC105372578"
"LOC105372579",105372579,"LOC105372579"
"LOC105372580",105372580,"LOC105372580"
"LOC105372581",105372581,"LOC105372581"
"LOC105372582",105372582,"LOC105372582"
"LOC105372585",105372585,"LOC105372585"
"LOC105372586",105372586,"LOC105372586"
"LOC105372588",105372588,"LOC105372588"
"LOC105372592",105372592,"LOC105372592"
"LOC105372593",105372593,"LOC105372593"
"LOC105372594",105372594,"LOC105372594"
"LOC105372599",105372599,"LOC105372599"
"LOC105372602",105372602,"LOC105372602"
"LOC105372606",105372606,"LOC105372606"
"LOC105372609",105372609,"LOC105372609"
"LOC105372613",105372613,"LOC105372613"
"LOC105372614",105372614,"LOC105372614"
"LOC105372616",105372616,"LOC105372616"
"LOC105372617",105372617,"LOC105372617"
"LOC105372618",105372618,"LOC105372618"
"LOC105372620",105372620,"LOC105372620"
"LOC105372621",105372621,"LOC105372621"
"LOC105372622",105372622,"LOC105372622"
"LOC105372623",105372623,"LOC105372623"
"LOC105372624",105372624,"LOC105372624"
"LOC105372625",105372625,"LOC105372625"
"LOC105372629",105372629,"LOC105372629"
"LOC105372630",105372630,"LOC105372630"
"LOC105372631",105372631,"LOC105372631"
"LOC105372632",105372632,"LOC105372632"
"LOC105372633",105372633,"LOC105372633"
"LOC105372636",105372636,"LOC105372636"
"LOC105372637",105372637,"LOC105372637"
"LOC105372639",105372639,"LOC105372639"
"LOC105372640",105372640,"LOC105372640"
"LOC105372641",105372641,"LOC105372641"
"LOC105372643",105372643,"LOC105372643"
"LOC105372645",105372645,"LOC105372645"
"LOC105372646",105372646,"LOC105372646"
"LOC105372647",105372647,"LOC105372647"
"LOC105372648",105372648,"LOC105372648"
"LOC105372649",105372649,"LOC105372649"
"LOC105372651",105372651,"LOC105372651"
"LOC105372652",105372652,"LOC105372652"
"LOC105372653",105372653,"LOC105372653"
"LOC105372654",105372654,"LOC105372654"
"LOC105372655",105372655,"LOC105372655"
"LOC105372656",105372656,"LOC105372656"
"LOC105372657",105372657,"LOC105372657"
"LOC105372659",105372659,"LOC105372659"
"LOC105372661",105372661,"LOC105372661"
"LOC105372662",105372662,"LOC105372662"
"LOC105372663",105372663,"LOC105372663"
"LOC105372664",105372664,"LOC105372664"
"LOC105372665",105372665,"LOC105372665"
"LOC105372666",105372666,"LOC105372666"
